S/N,APPLICANT NAME,CERTIFICATE HOLDER,EQUIPMENT NAME,MODELS,MANUFACTURER
1201,MOTOROLA,"MOTOROLA MOBILITY LLC,",MOTOROLA MOBILE PHONE,Z8,MOTOROLA MOBILITY INC.
1202,MOTOROLA MOBILITY LLC,"MOTOROLA MOBILITY LLC,",MOTOROLA MOBILE PHONE,"MOTO G5 - DANTE (XT1676),",MOTOROLA MOBILITY LLC
1203,MOTOROLA MOBILITY LLC,"MOTOROLA MOBILITY LLC,",MOTOROLA MOBILE PHONE,MOTO G5 PLUS - COPPERFIELD (XT1685),MOTOROLA MOBILITY LLC
1204,MTN Nigeria Communications Limited,MTN Nigeria Communications Limited,Blackberry Smart Phone,Blackberry 9300,Research in Motion Limited
1205,MTN Nigeria Communications Limited,MTN Nigeria Communications Limited,Blackberry Smart Phone,Blackberry 9800,Research in Motion Limited
1206,MTN NIGERIA COMMUNICATIONS LIMITED,MTN NIGERIA COMMUNICATIONS LIMITED,CANDY BAR 2G MOBILE HANDSET,C260,SHENZHEN FORTUNE SHIP TECH. CO. (HK)
1207,MTN NIGERIA COMMUNICATIONS LIMITED,MTN NIGERIA COMMUNICATIONS LIMITED,SMART FEATURE PHONE,M561M3,CHINA MOBILE GROUP DEVICE C. LIMITED
1208,MTN NIGERIA COMMUNICATIONS LIMITED,MTN NIGERIA COMMUNICATIONS LIMITED,GSM MOBILE PHONE,MTN SM@RT ( S730),"SHENZHEN FORTUNE SHIP TECHNOLOGY CO., LTD"
1209,MTN NIGERIA COMMUNICATIONS LIMITED,RESEARCH IN MOTION LIMITED (RIM),BLACKBERRY 9300,RDB 71UW),RESEARCH IN MOTION LIMITED (RIM)
1210,MTN NIGERIA COMMUNICATIONS LIMITED,RESEARCH IN MOTION (RIM),BLACKBERRY 9800,RDG71UW,RESEARCH IN MOTION LIMITED (RIM)
1211,MTN Nigeria Communications Limited,MTN Nigeria Communications Limited,Blackberry 9800,RDG71UW),RESEARCH IN MOTION
1212,MTN NIGERIA COMMUNICATIONS LIMITED,MTN NIGERIA COMMUNICATIONS LIMITED,MOBILE PHONE,S720I,"SHENZHEN FORTUNE SHIP TECHNOLOGY CO., LTD"
1213,MYTRON TECHNOLOGY LIMITED,MYTRON TECHNOLOGY LIMITED,MOBILE PHONES,PAD 60,SHENZHEN MYTRON TECHNOLOGY LIMITED
1214,N&N RETAIL SOLUTIONS,N&N RETAIL SOLUTIONS,MI-FONE MOBILE PHONE,"MI-A500, MI-A500S","MI FONE LIMITED, CHINA"
1215,NATCOM DEVELOPMENT AND INVESTMENT LTD,NATCOM DEVELOPMENT AND INVESTMENT LTD,NTEL NOVA XTOUCH SMART PHONE,L3,"TECYNC TECHNOLOGY CO., LTD"
1216,NAVTECH PTE LIMITED,NAVTECH PTE LIMITED,VISAFONE MOBILE PHONE (GSM),K330,NAVTECH PTE LIMITED
1217,NAVTECH PTE. LTD,NAVTECH PTE. LTD,VISAFONE CDMA PHONE,K203,NAVTECH PTE. LTD
1218,NEON ROUGE APPAREL,ZMBIZI NIGERIA LIMITED,ZMBIZI Z1 4G SMART PHONE,ZMBIZI Z1,"SHENZHEN SAGA MOBILE,CO LTD."
1219,NEON ROUGE APPAREL,ZMBIZI NIGERIA LIMITED,ZMBIZI Z2 4G SMART PHONE,ZMBIZI Z2,"SHENZHEN SAA MOBILE CO., LTD"
1220,NOCA INSTRUMENTS NIGERIA LIMITED,NOCA INSTRUMENTS NIGERIA LIMITED,NOCAFONES,"NOCA TOUCHEX, NOCA CONNECT & NOCA TOUCHPRO","NOCA INSTRUMENTS LLC, CANADA"
1221,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,105,NOKIA CORPORATION
1222,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,GSM MOBILE PHONES,202,NOKIA CORPORATION
1223,Nokia West Africa (Nigeria) Limited,Nokia West Africa (Nigeria) Limited,GSM Mobile Phone,205,Nokia Corporation
1224,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,301,NOKIA CORPORATION
1225,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,1100,NOKIA CORPORATION
1226,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,1200,NOKIA CORPORATION
1227,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,1202,NOKIA CORPORATION
1228,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,1203,NOKIA CORPORATION
1229,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,1208,NOKIA CORPORATION
1230,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,1209,NOKIA CORPORATION
1231,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,1506,NOKIA CORPORATION
1232,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,1508,NOKIA CORPORATION
1233,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,1616,NOKIA CORPORATION
1234,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,1650,NOKIA CORPORATION
1235,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,1661,NOKIA CORPORATION
1236,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,1680,NOKIA CORPORATION
1237,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,2100,NOKIA CORPORATION
1238,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,2228,NOKIA CORPORATION
1239,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,2310,NOKIA CORPORATION
1240,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,2600,NOKIA CORPORATION
1241,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,2608,NOKIA CORPORATION
1242,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,2626,NOKIA CORPORATION
1243,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,2630,NOKIA CORPORATION
1244,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,2650,NOKIA CORPORATION
1245,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,2660,NOKIA CORPORATION
1246,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,2690,NOKIA CORPORATION
1247,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,2760,NOKIA CORPORATION
1248,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,3100,NOKIA CORPORATION
1249,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,3110,NOKIA CORPORATION
1250,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,3200,NOKIA CORPORATION
1251,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,3220,NOKIA CORPORATION
1252,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,3310,NOKIA CORPORATION
1253,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,3330,NOKIA CORPORATION
1254,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,3410,NOKIA CORPORATION
1255,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,3500,NOKIA CORPORATION
1256,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,3510,NOKIA CORPORATION
1257,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,3606,NOKIA CORPORATION
1258,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,3660,NOKIA CORPORATION
1259,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,5000,NOKIA CORPORATION
1260,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,5030,NOKIA CORPORATION
1261,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,5100,NOKIA CORPORATION
1262,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,5200,NOKIA CORPORATION
1263,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,5210,NOKIA CORPORATION
1264,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,5250,NOKIA CORPORATION
1265,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,5300,NOKIA CORPORATION
1266,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,5310,NOKIA CORPORATION
1267,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,5610,NOKIA CORPORATION
1268,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,5700,NOKIA CORPORATION
1269,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6070,NOKIA CORPORATION
1270,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6100,NOKIA CORPORATION
1271,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6210,NOKIA CORPORATION
1272,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6230,NOKIA CORPORATION
1273,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6233,NOKIA CORPORATION
1274,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6288,NOKIA CORPORATION
1275,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6300,NOKIA CORPORATION
1276,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6310,NOKIA CORPORATION
1277,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6510,NOKIA CORPORATION
1278,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6555,NOKIA CORPORATION
1279,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6600,NOKIA CORPORATION
1280,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6610,NOKIA CORPORATION
1281,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6670,NOKIA CORPORATION
1282,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6710,NOKIA CORPORATION
1283,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6730,NOKIA CORPORATION
1284,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6760,NOKIA CORPORATION
1285,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6800,NOKIA CORPORATION
1286,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,7210,NOKIA CORPORATION
1287,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,7230,NOKIA CORPORATION
1288,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,7250,NOKIA CORPORATION
1289,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,7500,NOKIA CORPORATION
1290,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,7610,NOKIA CORPORATION
1291,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,7650,NOKIA CORPORATION
1292,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,8210,NOKIA CORPORATION
1293,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,8310,NOKIA CORPORATION
1294,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,8600,NOKIA CORPORATION
1295,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,8850,NOKIA CORPORATION
1296,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,8910,NOKIA CORPORATION
1297,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,106 TYPE: RM-962,NOKIA CORPORATION
1298,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,107 (DUAL SIM) RM-961,NOKIA CORPORATION
1299,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM DUAL SIM MOBILE PHONW,108 TYPE: RM-944,NOKIA CORPORATION
1300,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,108 TYPE: RM-945,NOKIA CORPORATION
1301,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,110 TYPE: RM-827,NOKIA CORPORATION
1302,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,111 TYPE: RM-810,NOKIA CORPORATION
1303,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,DUAL SIM GSM MOBILE PHONE,112 (TYPE RM-837),NOKIA CORPORATION
1304,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA CDMA MOBILE PHONE,1265 (CDMA),NOKIA CORPORATION
1305,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA CDMA MOBILE PHONE,1325 (CDMA),NOKIA CORPORATION
1306,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,1508I,NOKIA CORPORATION
1307,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,1800 TYPE: RM-653,NOKIA CORPORATION
1308,Nokia West Africa (Nigeria) Limited,Nokia West Africa (Nigeria) Limited,GSM Mobile Phone,205 (DUAL SIM),Nokia Corporation
1309,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,208 TYPE: RM-948,NOKIA CORPORATION
1310,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA CDMA MOBILE PHONE,2125 (CDMA),NOKIA CORPORATION
1311,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,2220 TYPE: RM-591,NOKIA CORPORATION
1312,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA CDMA MOBILE PHONE,2228 (CDMA),NOKIA CORPORATION
1313,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,2330 CLASSIC,NOKIA CORPORATION
1314,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA CDMA MOBILE PHONE,2505 (CDMA),NOKIA CORPORATION
1315,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,2600 CLASSIC,NOKIA CORPORATION
1316,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,2680 SLIDE,NOKIA CORPORATION
1317,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,2700 CLASSIC,NOKIA CORPORATION
1318,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,2730 CLASSIC,NOKIA CORPORATION
1319,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,301 DUAL,NOKIA CORPORATION
1320,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,306(ASHA),NOKIA CORPORATION
1321,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,GSM MOBILE PHONE,308 TYPE RM-838,NOKIA CORPORATION
1322,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,3120 CLASSIC,NOKIA CORPORATION
1323,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,3510I,NOKIA CORPORATION
1324,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,3600S,NOKIA CORPORATION
1325,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,5130 XPRESSMUSIC,NOKIA CORPORATION
1326,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,515 (DUAL SIM) (RM-952),NOKIA CORPORATION
1327,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,515 (RM-953),NOKIA CORPORATION
1328,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,5220 XPRESS MUSIC,NOKIA CORPORATION
1329,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,5320 XPRESS MUSIC,NOKIA CORPORATION
1330,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,5530XPRESS MUSIC,NOKIA CORPORATION
1331,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,5800 XPRESS MUSIC,NOKIA CORPORATION
1332,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,5800 XPRESSMUSIC,NOKIA CORPORATION
1333,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA CDMA MOBILE PHONE,6015 (CDMA),NOKIA CORPORATION
1334,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA CDMA MOBILE PHONE,6088 (CDMA),NOKIA CORPORATION
1335,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6120 CLASSIC,NOKIA CORPORATION
1336,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6210 NAVIGATOR,NOKIA CORPORATION
1337,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA CDMA MOBILE PHONE,6275 (CDMA),NOKIA CORPORATION
1338,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6303 CLASSIC,NOKIA CORPORATION
1339,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6310I,NOKIA CORPORATION
1340,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6500 CLASSIC,NOKIA CORPORATION
1341,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6500 SLIDE,NOKIA CORPORATION
1342,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6600 FOLD,NOKIA CORPORATION
1343,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6600 SLIDE,NOKIA CORPORATION
1344,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6610I,NOKIA CORPORATION
1345,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,6700CLASSIC,NOKIA CORPORATION
1346,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,700 TYPE: RM-670,NOKIA CORPORATION
1347,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,7070 PRISM,NOKIA CORPORATION
1348,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA CDMA MOBILE PHONE,7088 (CDMA),NOKIA CORPORATION
1349,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,"710, TYPE: RM-808",NOKIA CORPORATION
1350,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,7100S?2,NOKIA CORPORATION
1351,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA WEST AFRICA (NIGERIA) LIMITED,NOKIA GSM MOBILE PHONE,7210I,NOKIA CORPORATION
